"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"f0033340.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"98d13e7a105701fb5268a174645e94db"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033340.mft"
"f0033342.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"ae0ed54e8953a24cd06fd1f103096b32"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033342.mft"
"f0033344.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"05ad7c5b9048552d5aba8a14aaef67af"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033344.mft"
"f0033346.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"2c3fe10b85284c97be3aae690e63c281"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033346.mft"
"f0033348.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"eb26f68ed1a95b07b719e1acd2ebb827"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033348.mft"
"f0033350.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"e63979d38e6e6ba678664f04c54a2a9d"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033350.mft"
"f0033352.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"affb612ed6e89e39b1c36db27f9ff89a"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033352.mft"
"f0033354.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"0a447892568b76c369f7ff42233a09fe"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033354.mft"
"f0033356.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"b93746a2397b486475ab34c86bc96086"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033356.mft"
"f0033358.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"a764fd189ad03b99b4302df9a8f5090f"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033358.mft"
"f0033360.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"bb0bdf5ce673c17bc8a50a9d285cebda"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033360.mft"
"f0033362.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"92519625232b32e1125502c9a55a3b09"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033362.mft"
"f0033364.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"da7756d8927c08b6ba768c68178da4cf"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033364.mft"
"f0033366.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"9e78ad72be5da6972106f0a6f50826c8"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033366.mft"
"f0033368.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"6432bb846b0eced73bbb4ccf2e642df7"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033368.mft"
"f0033370.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"a577c63bdea00430b0918f7ac4508b6d"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033370.mft"
"f0033372.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"b0b02e36caf34b42c3b017dc29d43e65"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033372.mft"
"f0033374.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"5869dfe2ffc500b6631054a833915182"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033374.mft"
"f0033376.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"cacc1a32064becc0b483ffd07a2961f1"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033376.mft"
"f0033378.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"a430dcbfdb84d5d46cd0b530a37177e1"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033378.mft"
"f0033380.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"c42880699963bc15c22757dc01c64cca"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033380.mft"
"f0033382.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"1803371467de0b8f7fbb38e722e47480"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033382.mft"
"f0033384.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"82b793a0a11512562f476ac033b4e351"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033384.mft"
"f0033386.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"4e1d4f48535f099821274dc2ddbc8e17"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033386.mft"
"f0033388.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"c7112589fb724ea3740675650117550e"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033388.mft"
"f0033390.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"32ec5b3246eb00c931b48d42d11a86b0"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033390.mft"
"f0033392.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"c1d00ac53b54f0880867ce480d1e5e79"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033392.mft"
"f0033394.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"4a72eff6279f2f6172ff68be18a3d983"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033394.mft"
"f0033396.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"14519680c23ab72f6ec6fe4e4eb21e89"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033396.mft"
"f0033398.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"4f33f9c8b24202d64018203d445ed3e9"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033398.mft"
"f0033400.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"bc0070f0d012ac7628dc0774b7cb3e90"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033400.mft"
"f0033402.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"0aabaa04425b2ba9d9d148a9fc528590"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033402.mft"
"f0033404.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"33f2f10897c86f716e5cb669945b950b"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033404.mft"
"f0033406.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"26fe730ecf813c1cf6131da231432035"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033406.mft"
"f0033408.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"bae69eaa3dee71c1de724f60e1969703"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033408.mft"
"f0033410.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"1c99e396b9a0b906f7ecc5d2b2fd82fb"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033410.mft"
"f0033412.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"15a0e8dd87c31dab1edacefcd2908ab6"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033412.mft"
"f0033414.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"ce722f763825855126f14acb94423ddc"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033414.mft"
"f0033416.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"f2908095192288db5d4b51835b3bdb04"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033416.mft"
"f0033418.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"bff3e62c8fec7efe336206604c7c356e"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033418.mft"
"f0033420.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"ad317e213f393326cb263122942df1c5"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033420.mft"
"f0033422.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"f3fbfbd3b8eca7cdd5b686bb35fbc6f9"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033422.mft"
"f0033424.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"a481de51a33314d5c4d8f17506a5cc82"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033424.mft"
"f0033426.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"41565bba13258aa37d3d3dd657b7a0dd"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033426.mft"
"f0033428.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"9d99f4d51ed4466cc9274a1e27bf7380"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033428.mft"
"f0033430.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"495369ef18793cc4df1d0ba7887f7830"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033430.mft"
"f0033432.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"d7614263fadc74763b28431abda0a318"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033432.mft"
"f0033434.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"165f4ecbda82e69128e2057d10dccd2f"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033434.mft"
"f0033436.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"79db341ee1ffae343f948b2eb9f8c1ad"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033436.mft"
"f0033438.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"fe45b818b558a0337eb307e5ecf91121"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033438.mft"
"f0033440.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"bbe16232ff3c5d521242656cf329173a"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033440.mft"
"f0033442.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"e4d56cedce891a94680bcd0fa0f5bc4a"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033442.mft"
"f0033444.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"83c578727cb7d50fdaba2b292f152c59"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033444.mft"
"f0033446.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"083a7d4f8b75cfd1a11a1302b24fac20"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033446.mft"
"f0033448.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"ecc5f1650467b46f7c776e16981a9493"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033448.mft"
"f0033450.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"c895abb8507ea34ea4668f8ad2407727"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033450.mft"
"f0033452.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"525cab0ecfb3a394b25ab0e0107d333d"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033452.mft"
"f0033454.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"3c5d39d0e5c2155cedb543b791a67935"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033454.mft"
"f0033456.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"5d9388aac5be3ddd1668d15461b31a0a"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033456.mft"
"f0033458.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"6c423ab032393114b44457b3da04573d"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033458.mft"
"f0033460.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"4274f04c13cc45961c6d86a558c783c8"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033460.mft"
"f0033462.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"72422e71828b3b296d3f67fbad1fed32"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033462.mft"
"f0033464.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"34063b70db0761aca5dd0a6806e35b9b"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033464.mft"
"f0033466.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"c1642fdf2d30b6f369d0fad2b679fb1e"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033466.mft"
"f0033468.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"882c43808109b93db9157d8197fd8a3a"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033468.mft"
"f0033470.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"29dc11e6636d07f1ef5111f28c80933d"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033470.mft"
"f0033472.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"3a9dadf166d4350b5f5ff3af1cc193e1"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033472.mft"
"f0033474.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"1086b854c13dc3861567a52e6d15d2ff"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033474.mft"
"f0033476.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"31f516566d9c1e2845113bb1bc42b2f2"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033476.mft"
"f0033478.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"db989e48cbf33d41c3af05ebe9b021a7"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033478.mft"
"f0033480.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"d1d4c0961babd8ea38b12d0c37113c96"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033480.mft"
"f0033482.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"635a33377fee483c107c61218f55c8e3"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033482.mft"
"f0033484.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"ab8ccb03c95369fb442a09cd1e80c487"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033484.mft"
"f0033486.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"2a7bd3cac7160bba7d48ceec8134ce2a"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033486.mft"
"f0033488.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"a298d4ac74decfef523fcdfd7b6e1c7b"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033488.mft"
"f0033490.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"ac46160777e303ba3de5fb18a36a7641"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033490.mft"
"f0033492.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"e9a9e606020903beb770cf1a42c48ddf"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033492.mft"
"f0033494.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"6bc4333a4f32545068aa897efac984ed"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033494.mft"
"f0033496.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"24653931a49a0addf1f97ae3d9017b61"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033496.mft"
"f0033498.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"330e47a11f226e097f23286383121de1"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033498.mft"
"f0033500.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"b1bc3901de48f33292196e88b0b11355"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033500.mft"
"f0033502.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"107a24a0cb73605aeb8236a0578aeaf1"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033502.mft"
"f0033504.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"9b9fbbc2a6febe4743c5c03e79e2df39"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033504.mft"
"f0033506.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"58f14cd092cbc0b73d7fed6e3cf513f1"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033506.mft"
"f0033508.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"222d17a392da758c0e112f209c38a79c"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033508.mft"
"f0033510.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"a231b5fdb47846f53eb93d1cf3c1c445"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033510.mft"
"f0033512.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"acbb64b0d25d7ca62d1c0c08ba166de3"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033512.mft"
"f0033514.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"13b0757d7b2d00ee5629c1af59a88b10"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033514.mft"
"f0033516.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"d3972ad807185dc51f01a37ffe8e1d27"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033516.mft"
"f0033518.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"ea8640ae5bd4ec56b7a1c634f0928633"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033518.mft"
"f0033520.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"18b0fea7d4bfb456fe2f85b36b8f409a"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033520.mft"
"f0033522.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"7c2d78b597a633da540ab2e6a492efae"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033522.mft"
"f0033524.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"351a1ef9f4d3084077faba778aa5d29e"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033524.mft"
"f0033526.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"6164c62fcbff4eb5790dee2be85dd387"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033526.mft"
"f0033528.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"0a6c9857b72861b51d88291e766a4ce1"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033528.mft"
"f0033530.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"988479d6a5618a283fbe1671cc0eca89"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033530.mft"
"f0033532.mft"	".mft"	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1024"	"0"	"5fc2971a3afa34939d69b7c49d655f47"	"unknown"	"r---------"	"/img_InCh05.img//$CarvedFiles/f0033532.mft"
